//npc_monster.txt¢IAthena 2006/05/31 19:42:58 (JST)

//ª±¨ã¤ÀÃþ³õ(xmas_dun02.gat)
//xmas_dun02.gat,0,0,0,0	monster	²¢»æ¤H	1246,20,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	ª±¨ã¤h§L	1248,35,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¨¸´cÂ§²°	1249,50,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¦B¼ÉÃM¤h	1251,1,3600000,1800000,0
//xmas_dun02.gat,0,0,0,0	monster	ºñ»æ¤H	1265,20,0,0,0
//xmas_dun02.gat,0,0,0,0	monster	¥d­ÛÄ_Ä_	1515,1,1800000,900000,0

//ª±¨ã¤u¼t­Ü®w(xmas_dun01.gat)
//xmas_dun01.gat,0,0,0,0	monster	ªi§Q	1002,10,0,0,0
//xmas_dun01.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
//xmas_dun01.gat,0,0,0,0	monster	ªi§Q¤§¤ý	1090,1,1800000,900000,0
yuno_fild02.gat,0,0,0,0	monster	Áê§ÎÂÎ	1128,40,0,0,0
yuno_fild02.gat,0,0,0,0	monster	¿]ÂÎ	1174,20,0,0,0
yuno_fild02.gat,0,0,0,0	monster	½åªÌÂÎ	1281,10,0,0,0
yuno_fild02.gat,0,0,0,0	monster	¨g¼É³¥¿ß	1261,5,0,0,0
yuno_fild02.gat,0,0,0,0	monster	¬õ¯ó	1078,20,1800000,900000,0
yuno_fild02.gat,315,230,20,20	monster	ÂÅ¯ó	1079,2,1800000,900000,0
yuno_fild02.gat,0,0,0,0	monster	¶À¯ó	1081,20,1800000,900000,0
yuno_fild02.gat,92,209,10,10	monster	¥ú¨~¯ó	1083,1,1800000,900000,0
yuno_fild02.gat,92,209,10,10	monster	ÂÅ¯ó	1079,1,1800000,900000,0

//°ê¬É ÀË¬d¯¸(yuno_fild01.gat)
yuno_fild01.gat,0,0,0,0	monster	ªi§Q	1002,20,0,0,0
yuno_fild01.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
yuno_fild01.gat,0,0,0,0	monster	ÂyÃÇ	1114,50,0,0,0
yuno_fild01.gat,200,300,400,200	monster	¤C±m¤j¼L³¾	1369,3,50000,25000,0
yuno_fild01.gat,0,0,0,0	monster	¬õ¯ó	1078,15,1800000,900000,0
yuno_fild01.gat,70,370,20,20	monster	ÂÅ¯ó	1079,2,1800000,900000,0
yuno_fild01.gat,0,0,0,0	monster	ºñ¯ó	1080,20,1800000,900000,0
yuno_fild01.gat,0,0,0,0	monster	¶À¯ó	1081,23,1800000,900000,0
yuno_fild01.gat,70,370,20,20	monster	¥ú¨~¯ó	1083,1,1800000,900000,0
yuno_fild01.gat,210,320,50,50	monster	¥ú¨~¯ó	1083,1,1800000,900000,0
yuno_fild01.gat,260,310,50,50	monster	¥ú¨~¯ó	1083,1,1800000,900000,0

//Äåªá«° ¦a¤U¼q°ó(ama_dun03.gat)
ama_dun03.gat,0,0,0,0	monster	¨¸´c½c	1191,5,0,0,0
ama_dun03.gat,0,0,0,0	monster	¯È§¯	1375,20,0,0,0
ama_dun03.gat,0,0,0,0	monster	¤õ§Ô¦è«ã²¦	1401,55,0,0,0
ama_dun03.gat,0,0,0,0	monster	ªZ¤h¤õºj§L	1403,25,0,0,0
ama_dun03.gat,0,0,0,0	monster	¦Ì¶®²¦	1404,1,0,0,0
ama_dun03.gat,0,0,0,0	monster	¤Ñª¯	1405,55,0,0,0
ama_dun03.gat,0,0,0,0	monster	¤¸ÆFªZ¤h	1492,1,5400000,2700000,0

//¦a¤U´Ë ¾Ô³õ(ama_dun02.gat)
ama_dun02.gat,0,0,0,0	monster	°­¤õ	1129,10,0,0,0
ama_dun02.gat,0,0,0,0	monster	¯È§¯	1375,1,180000,90000,0
ama_dun02.gat,0,0,0,0	monster	¤õ§Ô¦è«ã²¦	1401,2,180000,90000,0
ama_dun02.gat,0,0,0,0	monster	¤ûµì	1402,35,0,0,0
ama_dun02.gat,0,0,0,0	monster	ªZ¤h¤õºj§L	1403,20,60000,30000,0
ama_dun02.gat,0,0,0,0	monster	¦Ì¶®²¦	1404,5,0,0,0

//ºfºf¦Ì °g®c(ama_dun01.gat)
ama_dun01.gat,0,0,0,0	monster	¤õ§Ô¦è«ã²¦	1401,2,0,0,0
ama_dun01.gat,0,0,0,0	monster	ªZ¤h¤õºj§L	1403,45,0,0,0
ama_dun01.gat,0,0,0,0	monster	¦Ì¶®²¦	1404,65,0,0,0

//Äåªá«°­ì³¥(ama_fild01.gat)
ama_fild01.gat,0,0,0,0	monster	ªiªi§Q	1031,15,0,0,0
ama_fild01.gat,0,0,0,0	monster	¤j¸}ºµ	1060,15,0,0,0
ama_fild01.gat,169,314,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,169,315,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,171,312,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,171,313,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,171,314,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,171,315,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,172,311,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,173,310,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,173,312,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,173,313,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,173,314,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,173,315,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,174,311,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,175,312,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,175,313,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,175,314,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,175,315,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,177,314,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,177,315,0,0	monster	®ü¸ª	1068,1,60000,30000,0
ama_fild01.gat,0,0,0,0	monster	³Ê§¯	1400,50,0,0,0
ama_fild01.gat,0,0,0,0	monster	¤ûµì	1402,1,0,0,0
ama_fild01.gat,0,0,0,0	monster	¦Ì¶®²¦	1404,2,0,0,0
ama_fild01.gat,0,0,0,0	monster	³¨³½ªeµ£	1406,20,0,0,0
ama_fild01.gat,175,300,50,30	monster	³¨³½ªeµ£	1406,10,300000,150000,0

//¦è¤ý¥À¯«·µ(gon_dun01.gat)
gon_dun01.gat,0,0,0,0	monster	¬õ¯ó	1078,5,0,0,0
gon_dun01.gat,0,0,0,0	monster	¶À¯ó	1081,10,0,0,0
gon_dun01.gat,0,0,0,0	monster	¥Õ¯ó	1082,10,0,0,0
gon_dun01.gat,0,0,0,0	monster	¦å½¹½º	1408,55,900000,450000,0
gon_dun01.gat,0,0,0,0	monster	µU®ç¤ì	1410,35,0,0,0
gon_dun01.gat,0,0,0,0	monster	©Ô½mºµ	1417,30,0,0,0

//¯«¥Pªº³ò´Ñ¥x(gon_dun02.gat)
gon_dun02.gat,0,0,0,0	monster	¶À¯ó	1081,10,0,0,0
gon_dun02.gat,0,0,0,0	monster	¦å½¹½º	1408,20,0,0,0
gon_dun02.gat,35,113,50,70	monster	µU®ç¤ì	1410,5,600000,300000,0
gon_dun02.gat,0,0,0,0	monster	µU®ç¤ì	1410,5,600000,300000,0
gon_dun02.gat,242,230,70,100	monster	µU®ç¤ì	1410,11,600000,300000,0
gon_dun02.gat,0,0,0,0	monster	´c¶³¥P¤H	1412,20,0,0,0
gon_dun02.gat,242,230,70,100	monster	¤pªá°\	1415,3,600000,300000,0
gon_dun02.gat,35,113,50,70	monster	¤pªá°\	1415,3,600000,300000,0

//ªZ³®¹D°|(gon_dun03.gat)
gon_dun03.gat,0,0,0,0	monster	¥Õ¯ó	1082,10,0,0,0
gon_dun03.gat,0,0,0,0	monster	´c¶³¥P¤H	1412,30,0,0,0
gon_dun03.gat,0,0,0,0	monster	¤Hçxºë	1413,20,0,0,0
gon_dun03.gat,0,0,0,0	monster	§¯¥P¤k	1416,50,0,0,0
gon_dun03.gat,0,0,0,0	monster	¾¥³D§g	1418,1,5400000,2700000,0

//±X±[­ì³¥(gon_fild01.gat)
gon_fild01.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
gon_fild01.gat,0,0,0,0	monster	ºñ¯ó	1080,5,0,0,0
gon_fild01.gat,0,0,0,0	monster	¥ú¨~¯ó	1083,1,1800000,900000,0
gon_fild01.gat,0,0,0,0	monster	¤¸®dµ£¤l	1409,30,0,0,0
gon_fild01.gat,0,0,0,0	monster	¤Hçxºë	1413,2,600000,300000,0
gon_fild01.gat,0,0,0,0	monster	¤pªá°\	1415,40,600000,300000,0
gon_fild01.gat,0,0,0,0	monster	©Ô½mºµ	1417,20,0,0,0

//ÂPÂP¥d´ËªL(um_fild01.gat)
um_fild01.gat,0,0,0,0	monster	¦Ç´ËÆF	1215,30,0,0,0
um_fild01.gat,0,0,0,0	monster	³¾¤H«¢¤ñ	1376,2,0,0,0
um_fild01.gat,0,0,0,0	monster	´ËªL§¯®V	1493,40,0,0,0
um_fild01.gat,0,0,0,0	monster	¥î©Z¾Ô¤h	1499,10,0,0,0
um_fild01.gat,0,0,0,0	monster	ÂyÃÇ	1114,20,0,0,0
um_fild01.gat,0,0,0,0	monster	ºñ¯ó	1080,10,1800000,900000,0
um_fild01.gat,0,0,0,0	monster	¶À¯ó	1081,10,1800000,900000,0
um_fild01.gat,0,0,0,0	monster	¥ú¨~¯ó	1083,6,1800000,900000,0

//º­®a´ËªL(um_fild02.gat)
um_fild02.gat,0,0,0,0	monster	ÂyÃÇ	1114,20,0,0,0
um_fild02.gat,0,0,0,0	monster	¥¨¶H¥ÒÂÎ	1494,30,0,0,0
um_fild02.gat,0,0,0,0	monster	¥î©Z¾Ô¤h	1499,50,0,0,0
um_fild02.gat,0,0,0,0	monster	¥Û¬¶¤õ¾ð	1495,25,0,0,0
um_fild02.gat,0,0,0,0	monster	ªQ¹«	1104,10,0,0,0
um_fild02.gat,0,0,0,0	monster	¥©§JµU	1214,3,0,0,0
um_fild02.gat,0,0,0,0	monster	¬õ¯ó	1078,5,1800000,900000,0
um_fild02.gat,0,0,0,0	monster	¶À¯ó	1081,5,1800000,900000,0
um_fild02.gat,352,313,45,80	monster	¾½¤Hªá	1118,3,180000,90000,0

//¥d©Ô©Ô´ËªL(um_fild03.gat)
um_fild03.gat,0,0,0,0	monster	·àølÃ~	1259,1,3600000,1800000,0
um_fild03.gat,0,0,0,0	monster	Æs³½¤H	1271,15,0,0,0
um_fild03.gat,0,0,0,0	monster	¨ë§À»f¸»	1321,45,0,0,0
um_fild03.gat,0,0,0,0	monster	­]«½¨Ø·çµ·	1500,60,0,0,0
um_fild03.gat,0,0,0,0	monster	¿]ÂÎ	1174,10,0,0,0
um_fild03.gat,0,0,0,0	monster	ÂÅ¯ó	1079,5,1800000,900000,0
um_fild03.gat,0,0,0,0	monster	ºñ¯ó	1080,10,1800000,900000,0
um_fild03.gat,0,0,0,0	monster	¥ú¨~¯ó	1083,2,1800000,900000,0

//º­®aÂOªL(um_fild04.gat)
um_fild04.gat,0,0,0,0	monster	¥©§JµU	1214,2,0,0,0
um_fild04.gat,0,0,0,0	monster	¥¨¶H¥ÒÂÎ	1494,50,0,0,0
um_fild04.gat,0,0,0,0	monster	¥î©Z¼u¤}¤â	1498,10,0,0,0
um_fild04.gat,0,0,0,0	monster	Áê§ÎÂÎ	1128,21,0,0,0
um_fild04.gat,0,0,0,0	monster	¬õ¯ó	1078,5,1800000,900000,0
um_fild04.gat,0,0,0,0	monster	¶À¯ó	1081,5,1800000,900000,0

//¾ð¤ì¸Ìªº ¤ì¤u©Ò(um_dun01.gat)
um_dun01.gat,0,0,0,0	monster	ÂyÃÇ	1114,10,0,0,0
um_dun01.gat,0,0,0,0	monster	¿]ÂÎ	1174,10,0,0,0
um_dun01.gat,0,0,0,0	monster	¥Û¬¶¤õ¾ð	1495,70,0,0,0
um_dun01.gat,0,0,0,0	monster	¥î©Z¾Ô¤h	1499,10,0,0,0
um_dun01.gat,0,0,0,0	monster	¥î©Z¼u¤}¤â	1498,10,0,0,0
um_dun01.gat,0,0,0,0	monster	¥¨¶H¥ÒÂÎ	1494,10,0,0,0
um_dun01.gat,0,0,0,0	monster	ºñ¯ó	1080,5,0,0,0
um_dun01.gat,0,0,0,0	monster	¶À¯ó	1081,5,0,0,0

//¾ð¤ì¸Ìªº ²§¬É³q¸ô(um_dun02.gat)
um_dun02.gat,0,0,0,0	monster	´ËªL§¯®V	1493,10,0,0,0
um_dun02.gat,0,0,0,0	monster	¾÷¤ì¤H	1497,60,0,0,0
um_dun02.gat,0,0,0,0	monster	¥î©Z¼u¤}¤â	1498,20,0,0,0
um_dun02.gat,0,0,0,0	monster	¥¨¶H¥ÒÂÎ	1494,40,0,0,0
um_dun02.gat,0,0,0,0	monster	ÃzÆp³Ê»h	1380,11,0,0,0
um_dun02.gat,0,0,0,0	monster	¬õ¯ó	1078,5,0,0,0
um_dun02.gat,0,0,0,0	monster	¶À¯ó	1081,5,0,0,0
um_dun02.gat,0,0,0,0	monster	¥ú¨~¯ó	1083,3,0,0,0
um_dun02.gat,85,190,30,40	monster	¥ú¨~¯ó	1083,3,1800000,900000,0

//¦ºªÌ°ê®a ¥§ªÜµá©i(niflheim.gat)
niflheim.gat,0,0,0,0	monster	¦ºÆFÃM¤h	1373,1,7820000,3910000,1
niflheim.gat,0,0,0,0	monster	°­«½¾ð	1503,10,120000,60000,1
niflheim.gat,0,0,0,0	monster	µLÆ`ªZ¤h	1504,5,180000,90000,1
niflheim.gat,0,0,0,0	monster	¸U¸tÅ]	1508,20,300000,150000,1
niflheim.gat,0,0,0,0	monster	«n¥Ê»î	1509,20,300000,150000,1
niflheim.gat,0,0,0,0	monster	¨ß´µ©Ô	1510,10,600000,300000,1

//´µ³Í»â¹y (¥§ªÜµá©i °¾»·§ø¸¨)(nif_fild01.gat)
nif_fild01.gat,0,0,0,0	monster	°­«½¾ð	1503,15,0,0,0
nif_fild01.gat,0,0,0,0	monster	µLÆ`ªZ¤h	1504,15,0,0,0
nif_fild01.gat,0,0,0,0	monster	µLÆ`ªZ¤h	1504,10,1800000,900000,1
nif_fild01.gat,0,0,0,0	monster	°²­±°­	1506,20,0,0,0
nif_fild01.gat,0,0,0,0	monster	°²­±°­	1506,30,300000,150000,1
nif_fild01.gat,0,0,0,0	monster	¸U¸tÅ]	1508,30,0,0,0
nif_fild01.gat,0,0,0,0	monster	¨ß´µ©Ô	1510,15,0,0,0

//°­ªº®l¨¦(nif_fild02.gat)
nif_fild02.gat,0,0,0,0	monster	°­«½¾ð	1503,10,0,0,0
nif_fild02.gat,0,0,0,0	monster	°­«½¾ð	1503,5,300000,150000,1
nif_fild02.gat,0,0,0,0	monster	°­«½¾ð	1503,5,1200000,600000,1
nif_fild02.gat,0,0,0,0	monster	µLÆ`ªZ¤h	1504,5,0,0,0
nif_fild02.gat,0,0,0,0	monster	µLÆ`ªZ¤h	1504,5,600000,300000,1
nif_fild02.gat,0,0,0,0	monster	»È¤ëÅ]¤k	1505,20,120000,60000,1
nif_fild02.gat,0,0,0,0	monster	»È¤ëÅ]¤k	1505,5,1200000,600000,1
nif_fild02.gat,0,0,0,0	monster	¶Ý¦å©Ç¤H	1507,10,0,0,0
nif_fild02.gat,0,0,0,0	monster	¶Ý¦å©Ç¤H	1507,5,1200000,600000,1
nif_fild02.gat,360,235,40,30	monster	«n¥Ê»î	1509,10,360000,180000,1
nif_fild02.gat,0,0,0,0	monster	¨ß´µ©Ô	1510,6,0,0,0
nif_fild02.gat,0,0,0,0	monster	¨ß´µ©Ô	1510,4,1200000,600000,1

//¥Ý¨©°Ç¶}¦Ì°Ç¤§®q (¤Ñ¦a¾ð¸­¾ð·F)(yggdrasil01.gat)
yggdrasil01.gat,0,0,0,0	monster	¬õ¯ó	1078,15,60000,30000,0
yggdrasil01.gat,0,0,0,0	monster	ºñ¯ó	1080,26,60000,30000,0
yggdrasil01.gat,95,240,20,10	monster	¶À¯ó	1081,5,1200000,600000,0
yggdrasil01.gat,95,240,20,10	monster	¥Õ¯ó	1082,5,1200000,600000,0
yggdrasil01.gat,40,205,10,10	monster	ÂÅ¯ó	1079,5,1200000,600000,0
yggdrasil01.gat,130,200,10,5	monster	ÂÅ¯ó	1079,5,1200000,600000,0
yggdrasil01.gat,235,255,20,10	monster	ÂÅ¯ó	1079,5,1800000,900000,0
yggdrasil01.gat,42,111,0,0	monster	¥ú¨~¯ó	1083,1,1200000,600000,0
yggdrasil01.gat,54,118,0,0	monster	¥ú¨~¯ó	1083,1,1200000,600000,0
yggdrasil01.gat,62,96,0,0	monster	¥ú¨~¯ó	1083,1,1200000,600000,0
yggdrasil01.gat,63,256,0,0	monster	¥ú¨~¯ó	1083,1,1200000,600000,0
yggdrasil01.gat,93,111,0,0	monster	¥ú¨~¯ó	1083,1,1200000,600000,0
yggdrasil01.gat,135,56,0,0	monster	¥ú¨~¯ó	1083,1,1200000,600000,0
yggdrasil01.gat,145,255,20,10	monster	¥ú¨~¯ó	1083,5,1200000,600000,0
yggdrasil01.gat,171,177,0,0	monster	¥ú¨~¯ó	1083,1,1200000,600000,0
yggdrasil01.gat,189,187,0,0	monster	¥ú¨~¯ó	1083,1,1200000,600000,0
yggdrasil01.gat,258,62,10,10	monster	¥ú¨~¯ó	1083,3,1800000,900000,0
yggdrasil01.gat,272,233,0,0	monster	¥ú¨~¯ó	1083,1,1800000,900000,0

//ªì¤ßªÌ ­×½m³õ(new_2-3.gat)
new_2-3.gat,0,0,0,0	monster	¨rÆN	1009,10,0,0,0
new_2-3.gat,0,0,0,0	monster	¾ðºë	1010,10,0,0,0
new_2-3.gat,0,0,0,0	monster	Ã¹¹Fµì	1012,10,0,0,0
new_2-3.gat,0,0,0,0	monster	³J´ß¤pÂû	1050,10,0,0,0
new_2-3.gat,0,0,0,0	monster	ºñ´ÖÂÎ	1184,5,0,0,0

//ªì¤ßªÌ ­×½m³õ(new_3-3.gat)
new_3-3.gat,0,0,0,0	monster	¨rÆN	1009,10,0,0,0
new_3-3.gat,0,0,0,0	monster	¾ðºë	1010,10,0,0,0
new_3-3.gat,0,0,0,0	monster	Ã¹¹Fµì	1012,10,0,0,0
new_3-3.gat,0,0,0,0	monster	³J´ß¤pÂû	1050,10,0,0,0
new_3-3.gat,0,0,0,0	monster	ºñ´ÖÂÎ	1184,5,0,0,0

//ªì¤ßªÌ ­×½m³õ(new_4-3.gat)
new_4-3.gat,0,0,0,0	monster	Å]Û£	1014,10,0,0,0
new_4-3.gat,0,0,0,0	monster	µsÂÎ	1051,10,0,0,0
new_4-3.gat,0,0,0,0	monster	½ÀÂÎ	1052,10,0,0,0
new_4-3.gat,0,0,0,0	monster	¯B°ÇµsÂÎ	1053,10,0,0,0
new_4-3.gat,0,0,0,0	monster	ºñ´ÖÂÎ	1184,5,0,0,0

//ªì¤ßªÌ ­×½m³õ(new_5-3.gat)
new_5-3.gat,0,0,0,0	monster	Å]Û£	1014,10,0,0,0
new_5-3.gat,0,0,0,0	monster	µsÂÎ	1051,10,0,0,0
new_5-3.gat,0,0,0,0	monster	½ÀÂÎ	1052,10,0,0,0
new_5-3.gat,0,0,0,0	monster	¯B°ÇµsÂÎ	1053,10,0,0,0
new_5-3.gat,0,0,0,0	monster	ºñ´ÖÂÎ	1184,5,0,0,0

//¼f¨}®c(lou_dun03.gat)
lou_dun03.gat,0,0,0,0	monster	¤ü§¯­º»â	1309,1,300000,150000,0
lou_dun03.gat,0,0,0,0	monster	§¯§g	1512,25,0,0,0
lou_dun03.gat,0,0,0,0	monster	ª°¥P	1513,15,0,0,0
lou_dun03.gat,0,0,0,0	monster	»RÀs	1514,25,0,0,0
lou_dun03.gat,0,0,0,0	monster	¤p«C	1631,5,3600000,1800000,0
lou_dun03.gat,0,0,0,0	monster	¥Õ¯À­s	1630,1,7200000,3600000,0

//¤ý³® ¤º³¡(lou_dun02.gat)
lou_dun02.gat,0,0,0,0	monster	íL«Í	1026,25,0,0,0
lou_dun02.gat,0,0,0,0	monster	¨¸´c½c	1191,5,0,0,0
lou_dun02.gat,0,0,0,0	monster	§¯§g	1512,40,0,0,0
lou_dun02.gat,0,0,0,0	monster	»RÀs	1514,5,0,0,0

//¤ý³®(lou_dun01.gat)
lou_dun01.gat,0,0,0,0	monster	¶Â³D	1037,10,300000,150000,0
lou_dun01.gat,0,0,0,0	monster	¥ú¨~¯ó	1083,5,0,0,0
lou_dun01.gat,195,80,20,20	monster	¶ÂÛ£	1084,5,0,0,0
lou_dun01.gat,0,0,0,0	monster	°­¤õ	1129,15,0,0,0
lou_dun01.gat,0,0,0,0	monster	¨g¼É¤j¸}ºµ	1306,1,600000,300000,0
lou_dun01.gat,0,0,0,0	monster	Ãzª¢³¥ºµ	1381,15,0,0,0
lou_dun01.gat,0,0,0,0	monster	¦Ì¿|	1516,15,0,0,0
lou_dun01.gat,0,0,0,0	monster	¶I¥Ö©Ç	1517,45,0,0,0

//Às¤§«° ­ì³¥(lou_fild01.gat)
lou_fild01.gat,0,0,0,0	monster	¤j¸}ºµ	1060,15,0,0,0
lou_fild01.gat,0,0,0,0	monster	¶À¯ó	1081,10,0,0,0
lou_fild01.gat,0,0,0,0	monster	¶ÂÛ£	1084,5,0,0,0
lou_fild01.gat,0,0,0,0	monster	¨ëç³ÂÎ	1103,21,0,0,0
lou_fild01.gat,0,0,0,0	monster	¬r³D	1030,5,0,0,0
lou_fild01.gat,0,0,0,0	monster	Á®½¸	1139,30,0,0,0
lou_fild01.gat,0,0,0,0	monster	¦Ì¿|	1516,30,0,0,0

//¥j¥N¯«·µ ¤º³¡(ayo_dun02.gat)
ayo_dun02.gat,0,0,0,0	monster	¥Õ«ÕÆF	1179,20,0,0,0
ayo_dun02.gat,0,0,0,0	monster	¶ðÂP¦w	1584,70,0,0,0
ayo_dun02.gat,0,0,0,0	monster	§JµÜ¥»	1587,20,0,0,0
ayo_dun02.gat,0,0,0,0	monster	¶ð¶ø¸s¥d	1583,1,7200000,3600000,0

//¥j¥N¯«·µ °g®c(ayo_dun01.gat)
ayo_dun01.gat,0,0,0,0	monster	ºñ»G«Í	1036,30,0,0,0
ayo_dun01.gat,0,0,0,0	monster	¥Õ«ÕÆF	1179,10,0,0,0
ayo_dun01.gat,0,0,0,0	monster	¸s¸­¿ß	1586,65,0,0,0
ayo_dun01.gat,0,0,0,0	monster	§JµÜ¥»	1587,5,0,0,0

//«u³é®õ¶® ­ì³¥(ayo_fild02.gat)
ayo_fild02.gat,0,0,0,0	monster	¶À¯ó	1081,10,0,0,0
ayo_fild02.gat,0,0,0,0	monster	¥¨¶H¥ÒÂÎ	1494,30,0,0,0
ayo_fild02.gat,0,0,0,0	monster	¥î©Z¾Ô¤h	1499,20,0,0,0
ayo_fild02.gat,0,0,0,0	monster	¸s¸­¿ß	1586,50,0,0,0

//«u³é®õ¶® ­ì³¥(ayo_fild01.gat)
ayo_fild01.gat,0,0,0,0	monster	»©¿ß	1056,30,0,0,0
ayo_fild01.gat,0,0,0,0	monster	·È·ÈµU	1057,30,0,0,0
ayo_fild01.gat,0,0,0,0	monster	ºñ¯ó	1080,10,0,0,0
ayo_fild01.gat,0,0,0,0	monster	ªQ¹«	1104,30,0,0,0
ayo_fild01.gat,0,0,0,0	monster	¸s¸­¿ß	1586,3,3600000,1800000,0

//¦ã­µ¥¬Ã¹§J ­ì³¥(ein_fild08.gat)
ein_fild08.gat,0,0,0,0	monster	ªi§Q	1002,20,0,0,0
ein_fild08.gat,0,0,0,0	monster	¤gªi§Q	1113,20,0,0,0
ein_fild08.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
ein_fild08.gat,0,0,0,0	monster	µsÂÎ	1051,30,0,0,0
ein_fild08.gat,0,0,0,0	monster	ª÷ÄÝªi§Q	1613,70,0,0,0
ein_fild08.gat,0,0,0,0	monster	¤T¸­ÅK¥ÒÂÎ	1619,30,0,0,0
ein_fild08.gat,0,0,0,0	monster	¬õÛ£	1085,10,180000,90000,0
ein_fild08.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
ein_fild08.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0

//¦ã­µ¥¬Ã¹§J ­ì³¥(ein_fild09.gat)
ein_fild09.gat,0,0,0,0	monster	ªi§Q	1002,20,0,0,0
ein_fild09.gat,0,0,0,0	monster	¤gªi§Q	1113,10,0,0,0
ein_fild09.gat,0,0,0,0	monster	µsÂÎ§Z	1048,3,0,0,0
ein_fild09.gat,0,0,0,0	monster	µsÂÎ	1051,40,0,0,0
ein_fild09.gat,0,0,0,0	monster	ª÷ÄÝªi§Q	1613,30,0,0,0
ein_fild09.gat,0,0,0,0	monster	¤T¸­ÅK¥ÒÂÎ	1619,10,0,0,0
ein_fild09.gat,275,55,250,110	monster	¾½¤Hªá	1118,5,300000,150000,0
ein_fild09.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
ein_fild09.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0
ein_fild09.gat,0,0,0,0	monster	¬õÛ£	1085,10,180000,90000,0

//¦ã­µ¥¬Ã¹§J ­ì³¥(ein_fild10.gat)
ein_fild10.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
ein_fild10.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,5,0,0,0
ein_fild10.gat,200,100,400,200	monster	·È·ÈµU	1057,10,0,0,0
ein_fild10.gat,200,100,400,200	monster	¾½¤Hªá	1118,20,300000,150000,0
ein_fild10.gat,200,300,400,200	monster	¤T¸­ÅK¥ÒÂÎ	1619,20,0,0,0
ein_fild10.gat,200,100,400,200	monster	¤T¸­ÅK¥ÒÂÎ	1619,10,0,0,0
ein_fild10.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
ein_fild10.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0
ein_fild10.gat,0,0,0,0	monster	¬õÛ£	1085,10,180000,90000,0

//¦ã­µ¥¬Ã¹§J ­ì³¥(ein_fild07.gat)
ein_fild07.gat,0,0,0,0	monster	ªi§Q	1002,40,0,0,0
ein_fild07.gat,0,0,0,0	monster	ªiªi§Q	1031,20,0,0,0
ein_fild07.gat,0,0,0,0	monster	¾½¤Hªá	1118,20,0,0,0
ein_fild07.gat,0,0,0,0	monster	¨¸´c¦V¤é¸ª	1368,20,0,0,0
ein_fild07.gat,0,0,0,0	monster	ª÷ÄÝªi§Q	1613,60,0,0,0
ein_fild07.gat,0,0,0,0	monster	·Å¥j¤O¦w¯S	1618,1,3600000,1800000,0
ein_fild07.gat,0,0,0,0	monster	¬õ¯ó	1078,10,180000,90000,0
ein_fild07.gat,0,0,0,0	monster	¶À¯ó	1081,10,180000,90000,0
ein_fild07.gat,0,0,0,0	monster	¬õÛ£	1085,10,180000,90000,0

//¦ã­µ¥¬Ã¹§J ­ì³¥(ein_fild06.gat)
ein_fild06.gat,0,0,0,0	monster	ÂÎ¸º	1008,10,0,0,0
ein_fild06.gat,0,0,0,0	monster	¤g¼·¹«	1145,30,0,0,0
ein_fild06.gat,0,0,0,0	monster	°òº¸·æ	1121,2,180000,90000,0
